,GT,Predict
7923,5.0,3.033
7924,4.0,3.032
7925,5.0,3.07
7926,5.0,3.054
7927,5.0,3.061
7928,2.0,3.087
7929,5.0,3.005
7930,2.0,3.066
7931,5.0,3.023
7932,5.0,3.078
7933,5.0,3.011
7934,5.0,3.092
7935,5.0,3.036
7936,5.0,3.063
7937,5.0,3.107
7938,5.0,3.076
7939,3.0,3.108
7940,5.0,3.032
7941,4.0,3.072
7942,5.0,3.114
7943,5.0,3.083
7944,5.0,3.002
7945,4.0,3.047
7946,4.0,3.017
7947,5.0,3.049
7948,5.0,3.082
7949,1.0,3.078
7950,4.0,3.087
7951,5.0,3.082
7952,3.0,3.084
7953,1.0,3.036
7954,4.0,3.022
7955,4.0,3.102
7956,3.0,3.055
7957,5.0,3.05
7958,4.0,3.067
7959,5.0,3.062
7960,4.0,3.083
7961,4.0,3.078
7962,2.0,3.054
7963,1.0,3.094
7964,4.0,3.084
7965,3.0,2.935
7966,2.0,3.107
7967,1.0,3.059
7968,3.0,3.067
7969,2.0,3.085
7970,3.0,3.051
7971,4.0,3.019
7972,1.0,3.049
7973,2.0,3.025
7974,4.0,3.069
7975,5.0,2.968
7976,1.0,3.091
7977,4.0,3.068
7978,1.0,3.05
7979,3.0,3.04
7980,1.0,3.033
7981,4.0,3.076
7982,2.0,3.065
7983,3.0,3.079
7984,4.0,3.082
7985,5.0,3.061
7986,3.0,3.036
7987,2.0,3.06
7988,4.0,3.067
7989,1.0,3.123
7990,3.0,3.081
7991,3.0,3.04
7992,5.0,3.084
7993,4.0,2.935
7994,4.0,3.055
7995,4.0,3.027
7996,4.0,3.045
7997,4.0,3.067
7998,5.0,3.085
7999,5.0,3.065
8000,4.0,3.056
8001,3.0,3.044
8002,4.0,3.096
8003,4.0,3.049
8004,3.0,3.019
8005,4.0,2.968
8006,4.0,3.091
8007,3.0,3.065
8008,4.0,3.05
8009,2.0,3.003
8010,4.0,3.05
8011,2.0,3.094
8012,3.0,3.037
8013,4.0,3.077
8014,4.0,3.07
8015,5.0,3.039
8016,5.0,3.002
8017,5.0,3.049
8018,5.0,3.06
8019,2.0,3.055
8020,2.0,3.084
8021,4.0,3.045
8022,4.0,3.085
8023,3.0,3.056
8024,4.0,3.044
8025,2.0,3.045
8026,5.0,3.046
8027,2.0,3.096
8028,4.0,3.049
8029,5.0,3.027
8030,5.0,3.051
8031,5.0,3.033
8032,4.0,3.059
8033,4.0,3.037
8034,5.0,3.077
8035,2.0,3.07
8036,2.0,3.1
8037,5.0,3.084
8038,3.0,3.06
8039,5.0,3.045
8040,4.0,3.116
8041,5.0,3.036
8042,4.0,3.093
8043,3.0,3.057
8044,4.0,3.087
8045,5.0,3.059
8046,5.0,3.036
8047,4.0,3.046
8048,2.0,3.096
8049,5.0,3.027
8050,4.0,3.055
8051,4.0,3.014
8052,5.0,3.051
8053,5.0,3.013
8054,4.0,3.049
8055,5.0,3.04
8056,4.0,3.039
8057,5.0,3.131
8058,3.0,3.08
8059,4.0,3.091
8060,5.0,3.005
8061,4.0,3.025
8062,5.0,3.071
8063,4.0,3.062
8064,5.0,3.055
8065,5.0,3.05
8066,4.0,3.102
8067,4.0,3.091
8068,5.0,3.061
8069,3.0,3.08
8070,4.0,3.028
8071,5.0,3.061
8072,5.0,3.005
8073,3.0,3.066
8074,5.0,3.043
8075,4.0,3.094
8076,4.0,3.092
8077,5.0,3.032
8078,4.0,3.066
8079,5.0,3.076
8080,3.0,3.088
8081,4.0,3.072
8082,4.0,3.109
8083,4.0,3.083
8084,5.0,3.017
8085,4.0,3.062
8086,4.0,3.061
8087,4.0,3.091
8088,3.0,3.063
8089,3.0,3.032
8090,4.0,3.084
8091,3.0,2.935
8092,5.0,3.107
8093,2.0,3.077
8094,3.0,3.1
8095,4.0,3.055
8096,3.0,3.027
8097,4.0,3.06
8098,1.0,3.045
8099,5.0,3.045
8100,3.0,3.091
8101,5.0,3.067
8102,5.0,3.085
8103,3.0,3.101
8104,5.0,3.116
8105,3.0,3.036
8106,5.0,3.093
8107,2.0,2.997
8108,5.0,3.064
8109,4.0,3.065
8110,4.0,3.087
8111,5.0,3.056
8112,5.0,3.059
8113,1.0,3.044
8114,3.0,3.036
8115,5.0,3.027
8116,3.0,3.055
8117,4.0,3.019
8118,5.0,3.073
8119,4.0,3.051
8120,5.0,3.013
8121,4.0,3.04
8122,2.0,3.091
8123,5.0,3.122
8124,1.0,2.992
8125,4.0,3.055
8126,4.0,2.968
8127,4.0,3.091
8128,3.0,3.021
8129,4.0,3.088
8130,3.0,3.08
8131,5.0,3.123
8132,3.0,3.066
8133,5.0,3.011
8134,5.0,3.05
8135,5.0,3.092
8136,5.0,3.103
8137,3.0,3.059
8138,2.0,3.077
8139,1.0,3.06
8140,4.0,3.016
8141,2.0,3.089
8142,4.0,3.088
8143,3.0,3.06
8144,3.0,3.063
8145,4.0,3.054
8146,4.0,3.084
8147,3.0,2.935
8148,4.0,3.059
8149,3.0,3.027
8150,4.0,3.059
8151,4.0,3.091
8152,5.0,3.085
8153,4.0,3.033
8154,4.0,3.064
8155,5.0,3.049
8156,2.0,3.011
8157,4.0,3.005
8158,5.0,3.048
8159,4.0,3.069
8160,5.0,3.073
8161,4.0,3.068
8162,4.0,3.028
8163,5.0,3.033
8164,4.0,3.087
8165,5.0,3.061
8166,5.0,3.078
8167,5.0,3.066
8168,5.0,3.092
8169,5.0,3.005
8170,5.0,3.114
8171,5.0,3.079
8172,3.0,3.059
8173,3.0,3.054
8174,5.0,3.084
8175,3.0,3.077
8176,3.0,3.1
8177,1.0,3.027
8178,5.0,3.059
8179,3.0,3.045
8180,3.0,3.091
8181,3.0,3.067
8182,5.0,3.085
8183,4.0,3.041
8184,4.0,3.044
8185,5.0,3.033
8186,2.0,3.064
8187,5.0,3.056
8188,5.0,3.077
8189,4.0,3.044
8190,4.0,3.058
8191,4.0,3.046
8192,4.0,3.096
8193,5.0,3.027
8194,4.0,3.11
8195,5.0,3.065
8196,4.0,3.011
8197,5.0,3.069
8198,4.0,2.968
8199,4.0,3.091
8200,2.0,3.029
8201,5.0,3.073
8202,5.0,3.072
8203,5.0,3.024
8204,4.0,3.015
8205,2.0,3.065
8206,4.0,3.021
8207,4.0,3.028
8208,4.0,3.088
8209,1.0,3.003
8210,4.0,3.04
8211,2.0,3.077
8212,4.0,3.055
8213,4.0,3.108
8214,3.0,3.037
8215,3.0,3.077
8216,5.0,3.065
8217,4.0,3.045
8218,4.0,3.061
8219,5.0,3.06
8220,3.0,3.096
8221,4.0,3.059
8222,2.0,3.09
8223,1.0,3.115
8224,4.0,3.084
8225,3.0,3.027
8226,4.0,3.059
8227,4.0,3.045
8228,4.0,3.085
8229,4.0,3.064
8230,3.0,3.056
8231,4.0,3.044
8232,5.0,3.12
8233,3.0,3.096
8234,5.0,3.027
8235,5.0,3.11
8236,3.0,3.065
8237,3.0,3.099
8238,2.0,3.065
8239,4.0,3.091
8240,4.0,3.033
8241,4.0,3.076
8242,4.0,3.087
8243,4.0,3.077
8244,3.0,3.061
8245,3.0,3.067
8246,4.0,3.084
8247,5.0,3.027
8248,3.0,3.059
8249,3.0,3.06
8250,2.0,3.045
8251,4.0,3.067
8252,4.0,3.085
8253,5.0,3.036
8254,3.0,3.033
8255,3.0,3.056
8256,5.0,3.019
8257,5.0,3.051
8258,5.0,3.049
8259,5.0,3.065
8260,3.0,3.011
8261,5.0,3.077
8262,3.0,3.071
8263,3.0,3.069
8264,4.0,3.055
8265,5.0,2.968
8266,4.0,3.091
8267,3.0,3.029
8268,3.0,3.099
8269,5.0,3.061
8270,3.0,3.024
8271,3.0,3.04
8272,5.0,3.087
8273,4.0,3.076
8274,3.0,3.099
8275,5.0,3.065
8276,3.0,3.114
8277,5.0,3.082
8278,5.0,3.061
8279,4.0,3.067
8280,5.0,3.013
8281,5.0,3.084
8282,4.0,2.935
8283,3.0,3.107
8284,2.0,3.077
8285,4.0,3.059
8286,4.0,3.059
8287,2.0,3.045
8288,2.0,3.091
8289,3.0,3.085
8290,3.0,3.036
8291,3.0,3.033
8292,2.0,3.064
8293,4.0,3.087
8294,4.0,3.072
8295,2.0,3.056
8296,3.0,3.014
8297,4.0,3.051
8298,2.0,3.044
8299,4.0,3.036
8300,3.0,3.12
8301,4.0,3.027
8302,3.0,3.071
8303,4.0,3.055
8304,3.0,3.051
8305,5.0,3.014
8306,5.0,3.019
8307,4.0,3.04
8308,3.0,3.083
8309,4.0,3.033
8310,5.0,3.051
8311,4.0,3.061
8312,3.0,3.01
8313,1.0,3.039
8314,4.0,3.131
8315,3.0,3.011
8316,3.0,3.08
8317,3.0,3.085
8318,4.0,3.091
8319,4.0,3.005
8320,3.0,3.062
8321,3.0,3.055
8322,5.0,2.968
8323,4.0,3.091
8324,3.0,3.049
8325,2.0,3.05
8326,4.0,3.067
8327,5.0,3.102
8328,2.0,3.091
8329,4.0,3.064
8330,2.0,3.072
8331,3.0,3.028
8332,3.0,3.091
8333,3.0,3.028
8334,3.0,3.117
8335,4.0,3.062
8336,3.0,3.033
8337,4.0,3.087
8338,4.0,3.032
8339,5.0,3.07
8340,4.0,3.054
8341,4.0,3.08
8342,5.0,3.061
8343,3.0,3.055
8344,3.0,3.087
8345,5.0,3.005
8346,5.0,3.078
8347,4.0,3.1
8348,1.0,3.066
8349,3.0,3.05
8350,4.0,3.012
8351,5.0,3.075
8352,4.0,3.043
8353,4.0,3.01
8354,5.0,3.092
8355,4.0,3.053
8356,5.0,3.063
8357,4.0,3.08
8358,4.0,3.076
8359,2.0,3.055
8360,5.0,3.041
8361,3.0,3.108
8362,5.0,3.032
8363,3.0,3.099
8364,4.0,3.103
8365,5.0,3.005
8366,4.0,3.1
8367,3.0,3.099
8368,4.0,3.087
8369,5.0,3.07
8370,4.0,3.1
8371,3.0,3.078
8372,5.0,3.114
8373,4.0,3.039
8374,5.0,3.083
8375,4.0,3.002
8376,5.0,3.049
8377,4.0,3.079
8378,5.0,3.082
8379,4.0,3.058
8380,2.0,3.082
8381,3.0,3.036
8382,4.0,3.111
8383,4.0,3.069
8384,3.0,3.087
8385,4.0,3.067
8386,2.0,3.039
8387,4.0,3.073
8388,4.0,3.055
8389,3.0,3.054
8390,1.0,3.09
8391,5.0,3.044
8392,3.0,3.062
8393,4.0,3.094
8394,4.0,3.013
8395,3.0,3.05
8396,4.0,3.067
8397,4.0,3.035
8398,2.0,3.03
8399,5.0,3.033
8400,4.0,3.078
8401,5.0,3.055
8402,3.0,3.069
8403,3.0,3.043
8404,3.0,3.053
8405,4.0,3.084
8406,4.0,3.027
8407,5.0,3.045
8408,3.0,3.065
8409,4.0,3.044
8410,3.0,3.091
8411,3.0,3.015
8412,4.0,3.087
8413,4.0,3.037
8414,4.0,3.039
8415,3.0,3.085
8416,5.0,3.076
8417,2.0,3.056
8418,4.0,3.084
8419,3.0,3.1
8420,5.0,3.027
8421,4.0,3.045
8422,3.0,3.085
8423,3.0,3.116
8424,5.0,3.036
8425,2.0,3.064
8426,4.0,3.072
8427,2.0,3.056
8428,5.0,3.014
8429,3.0,3.058
8430,4.0,3.11
8431,1.0,3.049
8432,3.0,3.051
8433,4.0,3.019
8434,5.0,3.073
8435,4.0,3.051
8436,3.0,3.013
8437,3.0,3.065
8438,4.0,3.091
8439,3.0,3.005
8440,4.0,3.025
8441,5.0,3.071
8442,3.0,3.062
8443,4.0,3.069
8444,5.0,3.055
8445,5.0,2.968
8446,2.0,3.091
8447,4.0,3.05
8448,3.0,3.091
8449,3.0,3.099
8450,4.0,3.061
8451,2.0,3.024
8452,2.0,3.065
8453,5.0,3.091
8454,2.0,3.003
8455,5.0,3.123
8456,3.0,3.062
8457,5.0,3.032
8458,4.0,3.07
8459,1.0,3.054
8460,4.0,3.061
8461,5.0,3.087
8462,4.0,3.011
8463,2.0,3.077
8464,4.0,3.05
8465,4.0,3.043
8466,4.0,3.092
8467,3.0,3.103
8468,4.0,3.005
8469,3.0,3.037
8470,4.0,3.072
8471,5.0,3.049
8472,5.0,3.047
8473,3.0,3.07
8474,4.0,3.046
8475,4.0,3.017
8476,4.0,3.087
8477,3.0,3.067
8478,4.0,3.061
8479,4.0,3.104
8480,3.0,3.067
8481,4.0,3.055
8482,4.0,3.084
8483,2.0,3.056
8484,5.0,3.12
8485,4.0,3.049
8486,3.0,3.11
8487,5.0,3.086
8488,3.0,3.033
8489,4.0,3.061
8490,4.0,3.08
8491,3.0,3.071
8492,5.0,2.968
8493,3.0,3.091
8494,4.0,3.049
8495,3.0,3.04
8496,5.0,3.032
8497,3.0,3.054
8498,5.0,3.061
8499,5.0,3.087
8500,3.0,3.078
8501,4.0,3.043
8502,2.0,3.092
8503,3.0,3.036
8504,4.0,3.032
8505,2.0,3.098
8506,2.0,3.07
8507,4.0,3.1
8508,5.0,3.083
8509,3.0,3.047
8510,2.0,3.022
8511,4.0,3.055
8512,4.0,3.062
8513,5.0,3.05
8514,4.0,3.056
8515,3.0,3.097
8516,5.0,3.091
8517,4.0,3.078
8518,5.0,3.055
8519,3.0,3.084
8520,2.0,2.935
8521,3.0,3.059
8522,3.0,3.06
8523,1.0,3.045
8524,3.0,3.045
8525,2.0,3.091
8526,3.0,3.064
8527,5.0,3.087
8528,4.0,3.072
8529,4.0,3.044
8530,3.0,3.12
8531,1.0,3.046
8532,5.0,3.049
8533,2.0,3.051
8534,3.0,3.019
8535,4.0,3.051
8536,1.0,3.049
8537,4.0,3.131
8538,1.0,3.011
8539,2.0,3.091
8540,5.0,3.005
8541,2.0,3.051
8542,1.0,2.968
8543,4.0,3.049
8544,1.0,3.05
8545,4.0,3.102
8546,2.0,3.091
8547,4.0,3.086
8548,3.0,3.072
8549,4.0,3.028
8550,4.0,3.091
8551,2.0,3.117
8552,5.0,3.123
8553,5.0,3.062
8554,4.0,3.087
8555,1.0,3.032
8556,4.0,3.07
8557,4.0,3.081
8558,3.0,3.054
8559,4.0,3.061
8560,4.0,3.055
8561,4.0,3.005
8562,4.0,3.078
8563,4.0,3.075
8564,4.0,3.043
8565,3.0,3.036
8566,3.0,3.076
8567,2.0,3.041
8568,3.0,3.108
8569,4.0,3.103
8570,4.0,3.005
8571,4.0,3.1
8572,3.0,3.063
8573,3.0,3.037
8574,5.0,3.1
8575,3.0,3.039
8576,4.0,3.049
8577,3.0,3.036
8578,5.0,3.055
8579,2.0,3.059
8580,4.0,3.094
8581,4.0,3.035
8582,1.0,3.1
8583,4.0,3.091
8584,3.0,3.078
8585,4.0,3.091
8586,3.0,3.053
8587,5.0,3.084
8588,3.0,2.935
8589,3.0,3.027
8590,4.0,3.059
8591,3.0,3.06
8592,3.0,3.045
8593,4.0,3.045
8594,4.0,3.091
8595,3.0,3.067
8596,4.0,3.085
8597,5.0,3.036
8598,4.0,3.044
8599,4.0,3.064
8600,5.0,3.087
8601,5.0,3.072
8602,3.0,3.014
8603,4.0,3.051
8604,3.0,3.058
8605,5.0,3.049
8606,4.0,3.027
8607,5.0,3.055
8608,5.0,3.014
8609,5.0,3.019
8610,5.0,3.04
8611,3.0,3.033
8612,5.0,3.051
8613,4.0,3.013
8614,3.0,3.049
8615,4.0,3.061
8616,4.0,3.01
8617,4.0,3.085
8618,5.0,3.091
8619,4.0,3.005
8620,4.0,3.071
8621,4.0,3.062
8622,4.0,3.069
8623,5.0,3.055
8624,5.0,2.968
8625,3.0,3.091
8626,5.0,3.049
8627,3.0,3.05
8628,5.0,3.067
8629,4.0,3.102
8630,4.0,3.091
8631,4.0,3.086
8632,3.0,3.049
8633,3.0,3.064
8634,4.0,3.061
8635,4.0,3.024
8636,3.0,3.021
8637,3.0,3.028
8638,4.0,3.05
8639,5.0,3.091
8640,5.0,3.028
8641,4.0,3.04
8642,5.0,3.062
8643,5.0,3.033
8644,3.0,3.087
8645,5.0,3.032
8646,3.0,3.087
8647,4.0,3.07
8648,5.0,3.081
8649,5.0,3.054
8650,5.0,3.061
8651,5.0,3.087
8652,5.0,3.005
8653,4.0,3.023
8654,5.0,3.078
8655,5.0,3.011
8656,5.0,3.05
8657,4.0,3.012
8658,5.0,3.075
8659,5.0,3.043
8660,4.0,3.044
8661,3.0,3.01
8662,4.0,3.092
8663,5.0,3.036
8664,4.0,3.063
8665,3.0,3.107
8666,3.0,3.08
8667,5.0,3.076
8668,5.0,3.041
8669,5.0,3.032
8670,4.0,3.047
8671,4.0,3.067
8672,5.0,3.103
8673,5.0,3.005
8674,3.0,3.1
8675,4.0,3.099
8676,2.0,3.059
8677,2.0,3.037
8678,3.0,3.077
8679,5.0,3.07
8680,1.0,3.07
8681,4.0,3.072
8682,5.0,3.1
8683,5.0,3.114
8684,4.0,3.039
8685,4.0,3.049
8686,4.0,3.083
8687,3.0,3.002
8688,3.0,3.049
8689,4.0,3.031
8690,3.0,3.071
8691,5.0,3.082
8692,4.0,3.058
8693,2.0,3.082
8694,5.0,3.061
8695,4.0,3.084
8696,4.0,3.036
8697,4.0,3.06
8698,2.0,3.033
8699,4.0,3.026
8700,4.0,3.069
8701,5.0,3.067
8702,5.0,3.073
8703,4.0,3.055
8704,3.0,3.081
8705,4.0,3.044
8706,4.0,3.062
8707,4.0,3.094
8708,4.0,3.013
8709,4.0,3.05
8710,4.0,3.03
8711,4.0,3.033
8712,4.0,3.056
8713,4.0,3.091
8714,4.0,3.078
8715,3.0,3.06
8716,5.0,3.055
8717,4.0,3.069
8718,5.0,3.053
8719,4.0,3.084
8720,3.0,3.077
8721,4.0,3.059
8722,3.0,3.045
8723,3.0,3.045
8724,3.0,3.067
8725,4.0,3.085
8726,2.0,3.101
8727,4.0,3.116
8728,4.0,3.036
8729,3.0,3.044
8730,4.0,3.033
8731,3.0,3.064
8732,3.0,3.057
8733,4.0,3.087
8734,3.0,3.072
8735,3.0,3.014
8736,2.0,3.059
8737,2.0,3.044
8738,5.0,3.049
8739,4.0,3.027
8740,4.0,3.014
8741,3.0,3.019
8742,4.0,3.04
8743,4.0,3.033
8744,4.0,3.051
8745,3.0,3.013
8746,4.0,3.061
8747,3.0,3.039
8748,3.0,3.131
8749,3.0,3.036
8750,3.0,3.091
8751,3.0,3.122
8752,2.0,3.073
8753,3.0,3.005
8754,1.0,3.071
8755,4.0,3.048
8756,2.0,3.069
8757,3.0,3.055
8758,4.0,3.049
8759,3.0,3.067
8760,3.0,3.102
8761,4.0,3.091
8762,3.0,3.099
8763,4.0,3.061
8764,3.0,3.024
8765,3.0,3.021
8766,3.0,3.028
8767,3.0,3.05
8768,3.0,3.088
8769,2.0,3.091
8770,3.0,3.08
8771,3.0,3.123
8772,4.0,3.062
8773,4.0,3.033
8774,2.0,3.032
8775,5.0,3.07
8776,5.0,3.081
8777,4.0,3.054
8778,5.0,3.061
8779,3.0,3.055
8780,5.0,3.005
8781,2.0,3.066
8782,4.0,3.078
8783,2.0,3.011
8784,3.0,3.066
8785,3.0,3.037
8786,3.0,3.043
8787,3.0,3.092
8788,4.0,3.036
8789,4.0,3.063
8790,4.0,3.076
8791,4.0,3.108
8792,3.0,3.032
8793,3.0,3.099
8794,4.0,3.005
8795,4.0,3.07
8796,3.0,3.016
8797,3.0,3.089
8798,2.0,3.072
8799,4.0,3.1
8800,2.0,2.969
8801,3.0,3.039
8802,4.0,3.049
8803,2.0,3.047
8804,3.0,3.085
8805,3.0,3.046
8806,3.0,3.071
8807,3.0,3.054
8808,4.0,3.06
8809,2.0,3.087
8810,3.0,3.082
8811,3.0,3.061
8812,3.0,3.036
8813,2.0,3.06
8814,4.0,3.111
8815,2.0,3.069
8816,3.0,3.123
8817,4.0,3.055
8818,3.0,3.081
8819,3.0,3.094
8820,3.0,3.054
8821,3.0,3.041
8822,3.0,3.044
8823,4.0,3.035
8824,4.0,3.055
8825,4.0,3.084
8826,3.0,2.935
8827,2.0,3.107
8828,3.0,3.1
8829,3.0,3.055
8830,3.0,3.027
8831,3.0,3.059
8832,3.0,3.06
8833,3.0,3.045
8834,3.0,3.045
8835,2.0,3.091
8836,4.0,3.067
8837,2.0,3.085
8838,3.0,3.116
8839,3.0,3.036
8840,4.0,3.041
8841,3.0,3.044
8842,3.0,3.033
8843,2.0,3.093
8844,3.0,3.064
8845,3.0,3.065
8846,3.0,3.087
8847,3.0,3.072
8848,3.0,3.056
8849,3.0,3.059
8850,2.0,3.096
8851,3.0,3.051
8852,3.0,3.077
8853,2.0,3.044
8854,2.0,3.036
8855,3.0,3.12
8856,3.0,3.046
8857,3.0,3.015
8858,2.0,3.096
8859,4.0,3.049
8860,4.0,3.027
8861,3.0,3.11
8862,3.0,3.071
8863,4.0,3.049
8864,4.0,3.055
8865,2.0,3.051
8866,2.0,3.014
8867,3.0,3.019
8868,3.0,3.04
8869,2.0,3.083
8870,2.0,3.073
8871,3.0,3.033
8872,3.0,3.051
8873,3.0,3.013
8874,5.0,3.061
8875,3.0,3.065
8876,2.0,3.068
8877,3.0,3.039
8878,2.0,3.131
8879,3.0,3.08
8880,3.0,3.085
8881,3.0,3.036
8882,2.0,3.091
8883,2.0,3.122
8884,3.0,3.07
8885,3.0,3.005
8886,2.0,3.025
8887,3.0,3.013
8888,3.0,3.077
8889,3.0,3.071
8890,3.0,3.06
8891,2.0,3.044
8892,4.0,3.048
8893,3.0,3.062
8894,3.0,3.069
8895,4.0,3.055
8896,4.0,2.968
8897,3.0,3.091
8898,4.0,3.049
8899,3.0,3.102
8900,3.0,3.067
8901,3.0,3.029
8902,2.0,3.102
8903,2.0,3.091
8904,3.0,3.073
8905,3.0,3.099
8906,3.0,3.068
8907,3.0,3.064
8908,2.0,3.021
8909,2.0,3.072
8910,3.0,3.061
8911,3.0,3.024
8912,5.0,3.015
8913,2.0,3.021
8914,3.0,3.028
8915,2.0,3.085
8916,3.0,3.05
8917,4.0,3.091
8918,3.0,3.028
8919,3.0,3.117
8920,2.0,3.04
8921,3.0,3.123
8922,3.0,3.062
8923,3.0,3.033
8924,4.0,3.087
8925,4.0,3.032
8926,3.0,3.087
8927,3.0,3.096
8928,3.0,3.085
8929,4.0,3.07
8930,4.0,3.081
8931,3.0,3.054
8932,4.0,3.061
8933,2.0,3.055
8934,4.0,3.087
8935,4.0,3.005
8936,4.0,3.078
8937,4.0,3.011
8938,3.0,3.077
8939,2.0,3.1
8940,2.0,3.066
8941,2.0,3.05
8942,2.0,3.037
8943,2.0,3.012
8944,3.0,3.075
8945,3.0,3.043
8946,3.0,3.094
8947,2.0,3.01
8948,2.0,3.092
8949,3.0,3.036
8950,4.0,3.053
8951,3.0,3.063
8952,3.0,3.08
8953,3.0,3.076
8954,3.0,3.041
8955,2.0,3.108
8956,3.0,3.067
8957,4.0,3.103
8958,3.0,3.005
8959,3.0,3.063
8960,4.0,3.085
8961,5.0,3.045
8962,2.0,2.981
8963,2.0,3.087
8964,2.0,3.077
8965,3.0,3.054
8966,3.0,3.046
8967,2.0,3.016
8968,3.0,3.108
8969,3.0,3.072
8970,2.0,3.1
8971,3.0,3.065
8972,4.0,3.114
8973,2.0,3.039
8974,3.0,3.049
8975,3.0,3.125
8976,2.0,3.047
8977,3.0,3.085
8978,3.0,3.046
8979,3.0,3.017
8980,2.0,3.046
8981,3.0,3.082
8982,2.0,3.054
8983,3.0,3.06
8984,3.0,3.087
8985,2.0,3.082
8986,4.0,3.058
8987,3.0,3.061
8988,2.0,3.036
8989,4.0,3.06
8990,3.0,3.022
8991,3.0,3.033
8992,2.0,3.096
8993,2.0,3.111
8994,2.0,3.081
8995,3.0,3.062
8996,3.0,3.069
8997,3.0,3.087
8998,2.0,3.091
8999,3.0,3.089
9000,3.0,3.067
9001,4.0,3.041
9002,3.0,3.068
9003,4.0,3.102
9004,2.0,3.063
9005,3.0,3.055
9006,3.0,3.081
9007,4.0,3.025
9008,2.0,3.059
9009,3.0,3.032
9010,3.0,3.073
9011,3.0,3.104
9012,3.0,3.055
9013,3.0,3.044
9014,4.0,3.013
9015,4.0,3.05
9016,3.0,3.078
9017,2.0,3.067
9018,4.0,3.035
9019,4.0,3.056
9020,4.0,3.062
9021,4.0,3.083
9022,4.0,3.041
9023,5.0,3.025
9024,2.0,3.097
9025,4.0,3.091
9026,3.0,3.06
9027,3.0,3.054
9028,3.0,3.071
9029,3.0,3.055
9030,3.0,3.109
9031,2.0,3.082
9032,4.0,2.982
9033,2.0,3.053
9034,4.0,3.053
9035,2.0,3.07
9036,3.0,3.018
9037,2.0,3.022
9038,3.0,3.091
9039,3.0,3.032
9040,3.0,3.069
9041,3.0,3.066
9042,3.0,3.094
9043,4.0,3.045
9044,3.0,3.046
9045,2.0,3.057
9046,3.0,3.092
9047,2.0,3.072
9048,5.0,3.084
9049,5.0,2.935
9050,2.0,3.107
9051,3.0,3.077
9052,3.0,3.059
9053,4.0,3.055
9054,4.0,3.027
9055,4.0,3.059
9056,4.0,3.06
9057,5.0,3.045
9058,4.0,3.045
9059,4.0,3.091
9060,4.0,3.067
9061,4.0,3.085
9062,3.0,3.101
9063,4.0,3.116
9064,5.0,3.036
9065,4.0,3.041
9066,4.0,3.044
9067,4.0,3.033
9068,4.0,3.093
9069,2.0,3.064
9070,3.0,3.057
9071,4.0,3.052
9072,4.0,3.087
9073,5.0,3.072
9074,2.0,3.056
9075,3.0,3.051
9076,5.0,3.077
9077,1.0,3.044
9078,2.0,3.036
9079,4.0,3.12
9080,2.0,3.058
9081,4.0,3.046
9082,3.0,3.096
9083,5.0,3.049
9084,4.0,3.027
9085,3.0,3.11
9086,5.0,3.071
9087,4.0,3.049
9088,2.0,3.055
9089,4.0,3.014
9090,4.0,3.019
9091,4.0,3.033
9092,5.0,3.051
9093,5.0,3.013
9094,5.0,3.049
9095,5.0,3.061
9096,4.0,3.01
9097,3.0,3.04
9098,5.0,3.131
9099,5.0,3.011
9100,3.0,3.08
9101,4.0,3.085
9102,3.0,3.091
9103,4.0,3.122
9104,4.0,3.005
9105,3.0,3.013
9106,4.0,3.071
9107,4.0,3.06
9108,5.0,3.048
9109,5.0,3.069
9110,4.0,2.968
9111,2.0,3.091
9112,4.0,3.049
9113,5.0,3.05
9114,5.0,3.067
9115,3.0,3.029
9116,3.0,3.086
9117,5.0,3.073
9118,4.0,3.099
9119,5.0,3.068
9120,3.0,3.076
9121,3.0,3.072
9122,2.0,3.029
9123,4.0,3.024
9124,5.0,3.015
9125,3.0,3.069
9126,5.0,3.021
9127,3.0,3.028
9128,2.0,3.088
9129,2.0,3.091
9130,3.0,3.08
9131,5.0,3.028
9132,4.0,3.04
9133,4.0,3.123
9134,4.0,3.062
9135,3.0,3.045
9136,5.0,3.032
9137,2.0,3.096
9138,4.0,3.07
9139,5.0,3.081
9140,5.0,3.054
9141,4.0,3.066
9142,4.0,3.023
9143,5.0,3.078
9144,5.0,3.011
9145,4.0,3.077
9146,5.0,3.05
9147,2.0,3.037
9148,4.0,3.043
9149,3.0,3.044
9150,4.0,3.094
9151,4.0,3.063
9152,4.0,3.107
9153,2.0,3.108
9154,4.0,3.047
9155,5.0,3.005
9156,4.0,3.067
9157,4.0,3.054
9158,3.0,3.06
9159,4.0,3.07
9160,4.0,3.016
9161,5.0,3.076
9162,5.0,3.1
9163,4.0,3.114
9164,4.0,3.039
9165,4.0,3.049
9166,3.0,3.083
9167,5.0,3.002
9168,5.0,3.07
9169,4.0,3.085
9170,5.0,3.046
9171,5.0,3.049
9172,5.0,3.031
9173,4.0,3.082
9174,3.0,3.028
9175,5.0,3.06
9176,4.0,3.058
9177,3.0,3.045
9178,5.0,3.061
9179,3.0,3.06
9180,5.0,3.022
9181,4.0,3.096
9182,4.0,3.111
9183,4.0,3.062
9184,4.0,3.026
9185,3.0,3.087
9186,5.0,3.089
9187,4.0,3.092
9188,2.0,3.058
9189,5.0,3.067
9190,4.0,3.102
9191,3.0,3.063
9192,5.0,3.055
9193,3.0,3.069
9194,4.0,3.054
