,GT,Predict
12193,2.0,3.485
12194,3.0,3.029
12195,3.0,3.012
12196,4.0,3.013
12197,3.0,3.278
12198,4.0,3.753
12199,4.0,2.664
12200,5.0,3.834
12201,3.0,3.111
12202,4.0,3.509
12203,4.0,3.191
12204,2.0,3.495
12205,3.0,3.618
12206,4.0,3.981
12207,4.0,3.682
12208,2.0,3.751
12209,4.0,4.104
12210,5.0,4.064
12211,4.0,4.008
12212,4.0,2.895
12213,4.0,3.846
12214,3.0,3.64
12215,5.0,4.103
12216,5.0,3.726
12217,4.0,3.602
12218,2.0,3.588
12219,5.0,3.799
12220,4.0,3.386
12221,4.0,3.697
12222,4.0,4.215
12223,4.0,3.27
12224,5.0,3.899
12225,4.0,4.171
12226,4.0,2.964
12227,4.0,2.958
12228,4.0,4.001
12229,4.0,3.89
12230,3.0,3.689
12231,3.0,4.371
12232,2.0,4.033
12233,4.0,3.899
12234,4.0,3.329
12235,4.0,3.64
12236,4.0,4.086
12237,5.0,4.184
12238,4.0,3.793
12239,5.0,4.181
12240,2.0,3.267
12241,5.0,3.598
12242,2.0,3.73
12243,5.0,3.523
12244,4.0,2.87
12245,5.0,3.101
12246,4.0,3.227
12247,5.0,3.969
12248,3.0,3.075
12249,2.0,3.654
12250,4.0,3.674
12251,4.0,3.366
12252,4.0,2.891
12253,4.0,3.431
12254,5.0,4.078
12255,4.0,2.378
12256,4.0,3.894
12257,4.0,3.709
12258,1.0,3.733
12259,4.0,3.491
12260,4.0,3.717
12261,4.0,3.098
12262,5.0,3.799
12263,3.0,2.427
12264,4.0,3.917
12265,3.0,4.174
12266,4.0,3.416
12267,5.0,3.605
12268,4.0,4.024
12269,4.0,2.912
12270,4.0,2.88
12271,4.0,3.619
12272,5.0,4.377
12273,4.0,3.595
12274,3.0,3.775
12275,3.0,3.63
12276,4.0,3.02
12277,5.0,2.837
12278,5.0,4.068
12279,1.0,3.044
12280,3.0,3.342
12281,4.0,3.621
12282,3.0,3.535
12283,5.0,3.346
12284,1.0,2.619
12285,3.0,3.156
12286,5.0,4.119
12287,2.0,2.478
12288,5.0,4.184
12289,2.0,3.22
12290,4.0,3.637
12291,3.0,3.4
12292,2.0,3.753
12293,4.0,3.756
12294,4.0,3.906
12295,1.0,2.766
12296,3.0,3.245
12297,2.0,3.081
12298,4.0,3.484
12299,2.0,3.193
12300,2.0,3.574
12301,3.0,2.629
12302,2.0,3.386
12303,2.0,3.536
12304,4.0,4.014
12305,3.0,3.331
12306,3.0,3.44
12307,2.0,3.635
12308,3.0,4.036
12309,2.0,3.543
12310,3.0,3.555
12311,4.0,4.074
12312,3.0,3.779
12313,3.0,2.932
12314,3.0,3.949
12315,3.0,3.364
12316,3.0,3.732
12317,4.0,4.156
12318,3.0,3.572
12319,3.0,3.721
12320,3.0,3.822
12321,3.0,3.666
12322,2.0,3.562
12323,2.0,3.327
12324,3.0,3.654
12325,4.0,3.969
12326,2.0,3.344
12327,4.0,3.749
12328,4.0,3.989
12329,4.0,3.733
12330,4.0,3.912
12331,3.0,3.797
12332,2.0,2.674
12333,3.0,3.136
12334,2.0,3.436
12335,3.0,3.835
12336,2.0,2.918
12337,2.0,2.88
12338,4.0,3.702
12339,5.0,4.201
12340,4.0,3.813
12341,4.0,3.582
12342,3.0,3.701
12343,2.0,3.174
12344,3.0,3.805
12345,3.0,3.896
12346,3.0,3.857
12347,3.0,4.021
12348,4.0,4.163
12349,3.0,3.305
12350,2.0,3.804
12351,3.0,3.011
12352,3.0,3.907
12353,4.0,3.667
12354,2.0,3.574
12355,4.0,3.3
12356,2.0,3.495
12357,3.0,3.619
12358,2.0,3.895
12359,1.0,3.275
12360,5.0,3.79
12361,4.0,3.806
12362,5.0,3.959
12363,2.0,2.627
12364,3.0,3.71
12365,4.0,4.257
12366,4.0,3.398
12367,3.0,3.251
12368,2.0,3.608
12369,4.0,3.493
12370,2.0,3.403
12371,3.0,3.572
12372,4.0,3.796
12373,3.0,3.498
12374,4.0,4.197
12375,2.0,2.854
12376,3.0,3.61
12377,5.0,3.637
12378,3.0,3.794
12379,3.0,3.318
12380,2.0,3.625
12381,4.0,3.551
12382,4.0,4.409
12383,1.0,2.792
12384,1.0,2.085
12385,4.0,3.297
12386,2.0,3.366
12387,2.0,3.035
12388,3.0,3.788
12389,3.0,3.366
12390,4.0,3.878
12391,5.0,3.608
12392,2.0,3.672
12393,1.0,2.617
12394,3.0,4.005
12395,3.0,3.334
12396,2.0,3.398
12397,2.0,2.303
12398,2.0,3.115
12399,4.0,3.811
12400,1.0,3.151
12401,1.0,2.62
12402,1.0,3.134
12403,4.0,4.186
12404,2.0,3.424
12405,1.0,3.091
12406,3.0,3.616
12407,3.0,4.196
12408,4.0,4.055
12409,2.0,3.486
12410,4.0,3.857
12411,3.0,3.779
12412,2.0,3.096
12413,1.0,2.817
12414,3.0,3.767
12415,4.0,3.896
12416,5.0,4.082
12417,4.0,4.294
12418,4.0,3.049
12419,4.0,3.912
12420,4.0,3.762
12421,3.0,3.349
12422,4.0,3.709
12423,2.0,3.124
12424,1.0,2.718
12425,3.0,3.413
12426,4.0,4.032
12427,1.0,3.552
12428,2.0,3.395
12429,3.0,3.446
12430,4.0,3.19
12431,4.0,3.986
12432,4.0,3.718
12433,4.0,3.658
12434,4.0,3.519
12435,2.0,3.341
12436,3.0,3.581
12437,4.0,3.679
12438,4.0,4.343
12439,2.0,2.837
12440,4.0,4.439
12441,3.0,3.672
12442,4.0,3.907
12443,1.0,2.383
12444,4.0,4.176
12445,2.0,3.557
12446,3.0,3.927
12447,4.0,4.164
12448,1.0,3.753
12449,4.0,4.115
12450,5.0,3.36
12451,5.0,3.081
12452,5.0,3.225
12453,5.0,4.206
12454,3.0,2.706
12455,5.0,3.099
12456,4.0,3.191
12457,3.0,2.678
12458,3.0,3.116
12459,5.0,3.423
12460,5.0,3.926
12461,2.0,2.171
12462,5.0,3.581
12463,5.0,2.938
12464,5.0,3.257
12465,4.0,2.429
12466,5.0,2.849
12467,2.0,3.644
12468,2.0,3.314
12469,5.0,4.029
12470,3.0,3.18
12471,2.0,3.073
12472,4.0,3.634
12473,1.0,3.105
12474,3.0,3.39
12475,4.0,3.351
12476,2.0,3.373
12477,1.0,3.324
12478,3.0,3.243
12479,3.0,3.187
12480,4.0,3.625
12481,3.0,3.462
12482,1.0,3.851
12483,5.0,4.459
12484,5.0,4.322
12485,2.0,3.105
12486,4.0,3.573
12487,2.0,3.082
12488,5.0,4.163
12489,5.0,3.782
12490,3.0,4.059
12491,2.0,3.277
12492,3.0,3.696
12493,2.0,2.99
12494,3.0,3.832
12495,2.0,3.197
12496,4.0,4.43
12497,3.0,3.69
12498,4.0,3.722
12499,2.0,3.073
12500,3.0,3.301
12501,4.0,4.119
12502,5.0,3.619
12503,3.0,2.93
12504,3.0,3.492
12505,5.0,3.813
12506,3.0,3.668
12507,3.0,3.252
12508,4.0,3.749
12509,4.0,3.402
12510,5.0,3.816
12511,4.0,3.732
12512,4.0,4.112
12513,4.0,3.633
12514,3.0,3.081
12515,3.0,2.625
12516,4.0,3.498
12517,3.0,3.334
12518,4.0,3.588
12519,4.0,2.842
12520,4.0,3.04
12521,3.0,3.219
12522,3.0,3.234
12523,4.0,3.486
12524,5.0,4.349
12525,4.0,3.672
12526,4.0,3.632
12527,2.0,2.682
12528,3.0,3.446
12529,4.0,3.253
12530,4.0,3.489
12531,3.0,2.429
12532,4.0,3.669
12533,4.0,3.727
12534,2.0,2.735
12535,3.0,3.22
12536,3.0,3.143
12537,4.0,3.056
12538,2.0,2.452
12539,4.0,3.19
12540,3.0,3.08
12541,3.0,2.745
12542,4.0,4.126
12543,4.0,3.8
12544,4.0,3.847
12545,3.0,2.929
12546,3.0,3.13
12547,3.0,2.726
12548,4.0,3.376
12549,5.0,4.22
12550,4.0,3.676
12551,4.0,3.043
12552,4.0,2.964
12553,3.0,3.237
12554,4.0,3.147
12555,4.0,3.461
12556,3.0,3.224
12557,4.0,3.874
12558,3.0,2.781
12559,4.0,3.519
12560,4.0,2.805
12561,3.0,3.332
12562,4.0,3.942
12563,3.0,3.436
12564,4.0,3.738
12565,5.0,3.828
12566,4.0,4.005
12567,4.0,3.878
12568,4.0,3.565
12569,4.0,3.865
12570,3.0,3.09
12571,3.0,3.034
12572,3.0,2.632
12573,3.0,2.843
12574,4.0,3.51
12575,3.0,2.804
12576,3.0,3.685
12577,4.0,3.261
12578,3.0,3.575
12579,4.0,4.087
12580,4.0,3.347
12581,4.0,3.685
12582,1.0,2.74
12583,1.0,2.934
12584,1.0,2.778
12585,5.0,4.171
12586,2.0,3.652
12587,3.0,3.202
12588,3.0,3.077
12589,3.0,3.156
12590,5.0,4.208
12591,4.0,3.75
12592,1.0,2.404
12593,3.0,3.482
12594,2.0,3.296
12595,5.0,3.714
12596,4.0,3.837
12597,4.0,3.514
12598,3.0,4.195
12599,3.0,2.965
12600,4.0,3.17
12601,5.0,3.466
12602,3.0,3.959
12603,4.0,3.887
12604,2.0,3.1
12605,4.0,3.562
12606,4.0,3.9
12607,4.0,4.191
12608,2.0,3.133
12609,4.0,2.969
12610,3.0,3.71
12611,3.0,3.326
12612,3.0,2.759
12613,2.0,3.272
12614,2.0,3.27
12615,4.0,3.742
12616,2.0,2.646
12617,3.0,3.531
12618,4.0,3.637
12619,4.0,3.688
12620,3.0,3.664
12621,3.0,2.976
12622,2.0,2.109
12623,4.0,3.563
12624,4.0,4.074
12625,4.0,3.892
12626,5.0,4.062
12627,5.0,3.435
12628,5.0,4.459
12629,5.0,4.128
12630,2.0,3.13
12631,5.0,3.861
12632,5.0,3.913
12633,5.0,3.745
12634,4.0,3.423
12635,2.0,2.892
12636,5.0,3.999
12637,5.0,3.544
12638,3.0,3.136
12639,2.0,3.769
12640,5.0,4.2
12641,5.0,3.938
12642,2.0,3.282
12643,3.0,3.541
12644,3.0,3.319
12645,3.0,3.446
12646,3.0,3.1
12647,4.0,3.812
12648,4.0,3.673
12649,3.0,3.943
12650,3.0,3.994
12651,4.0,3.16
12652,4.0,3.331
12653,3.0,3.649
12654,4.0,4.204
12655,4.0,2.604
12656,5.0,4.217
12657,4.0,3.502
12658,4.0,3.969
12659,2.0,3.893
12660,2.0,4.059
12661,2.0,3.203
12662,4.0,3.469
12663,4.0,4.19
12664,4.0,4.103
12665,3.0,3.608
12666,4.0,3.807
12667,2.0,3.833
12668,3.0,3.332
12669,4.0,3.842
12670,5.0,4.197
12671,4.0,3.742
12672,2.0,4.09
12673,4.0,3.65
12674,3.0,3.958
12675,2.0,3.883
12676,4.0,4.037
12677,1.0,3.84
12678,3.0,3.488
12679,4.0,3.718
12680,2.0,3.211
12681,4.0,3.099
12682,4.0,3.384
12683,3.0,2.934
12684,4.0,3.523
12685,2.0,3.772
12686,4.0,4.36
12687,4.0,3.552
12688,3.0,2.979
12689,3.0,3.415
12690,3.0,3.006
12691,4.0,3.199
12692,4.0,3.432
12693,3.0,3.926
12694,2.0,3.872
12695,4.0,3.546
12696,4.0,3.903
12697,4.0,4.17
12698,2.0,3.745
12699,4.0,3.9
12700,2.0,3.71
12701,4.0,4.073
12702,4.0,3.495
12703,4.0,3.55
12704,4.0,3.58
12705,3.0,3.518
12706,3.0,3.777
12707,3.0,3.754
12708,2.0,3.31
12709,2.0,3.688
12710,4.0,3.213
12711,3.0,4.031
12712,3.0,3.39
12713,4.0,4.018
12714,3.0,4.269
12715,2.0,4.049
12716,3.0,4.03
12717,3.0,3.576
12718,4.0,3.785
12719,1.0,2.514
12720,2.0,2.173
12721,3.0,4.383
12722,2.0,2.675
12723,3.0,3.616
12724,2.0,3.744
12725,5.0,4.35
12726,3.0,3.376
12727,4.0,3.965
12728,5.0,3.818
12729,4.0,3.472
12730,4.0,3.744
12731,4.0,3.625
12732,4.0,3.729
12733,3.0,3.906
12734,4.0,2.899
12735,4.0,4.169
12736,3.0,3.476
12737,2.0,3.205
12738,1.0,2.772
12739,1.0,3.181
12740,4.0,3.194
12741,2.0,3.436
12742,2.0,3.247
12743,4.0,3.187
12744,3.0,3.538
12745,4.0,2.986
12746,2.0,2.654
12747,5.0,4.226
12748,4.0,3.726
12749,3.0,3.706
12750,1.0,3.758
12751,1.0,2.878
12752,1.0,3.014
12753,4.0,3.355
12754,1.0,3.097
12755,3.0,4.095
12756,1.0,2.884
12757,4.0,3.565
12758,5.0,4.198
12759,4.0,3.404
12760,1.0,3.038
12761,2.0,3.201
12762,4.0,3.213
12763,2.0,2.674
12764,2.0,3.047
12765,4.0,3.385
12766,1.0,3.106
12767,2.0,2.945
12768,1.0,3.23
12769,2.0,3.627
12770,1.0,3.457
12771,4.0,3.485
12772,1.0,2.533
12773,3.0,3.111
12774,4.0,2.801
12775,1.0,2.835
12776,4.0,3.294
12777,5.0,3.27
12778,4.0,3.586
12779,4.0,3.969
12780,1.0,2.639
12781,3.0,2.59
12782,4.0,3.256
12783,5.0,3.946
12784,2.0,3.14
12785,5.0,3.415
12786,2.0,3.221
12787,4.0,3.024
12788,4.0,3.454
12789,5.0,3.38
12790,4.0,3.001
12791,2.0,3.087
12792,2.0,2.542
12793,5.0,3.564
12794,3.0,2.839
12795,4.0,3.739
12796,2.0,2.996
12797,4.0,2.699
12798,4.0,3.759
12799,4.0,4.209
12800,3.0,2.692
12801,4.0,2.699
12802,5.0,4.366
12803,4.0,3.669
12804,2.0,2.367
12805,5.0,3.488
12806,1.0,2.062
12807,3.0,2.262
12808,5.0,3.402
12809,5.0,3.343
12810,5.0,3.095
12811,4.0,3.446
12812,5.0,3.898
12813,5.0,3.876
12814,4.0,3.689
12815,3.0,3.155
12816,3.0,3.215
12817,5.0,3.777
12818,4.0,3.702
12819,3.0,3.191
12820,5.0,3.462
12821,4.0,4.003
12822,5.0,3.694
12823,3.0,3.338
12824,4.0,3.08
12825,4.0,4.138
12826,5.0,3.308
12827,4.0,3.049
12828,4.0,3.259
12829,3.0,3.046
12830,1.0,3.099
12831,4.0,3.563
12832,4.0,3.86
12833,5.0,3.945
12834,3.0,2.67
12835,5.0,3.563
12836,3.0,3.033
12837,5.0,2.957
12838,3.0,2.683
12839,5.0,2.683
12840,3.0,3.589
12841,5.0,3.744
12842,4.0,3.468
12843,4.0,3.306
12844,5.0,3.873
12845,5.0,3.816
12846,3.0,2.63
12847,3.0,3.061
12848,4.0,3.895
12849,3.0,3.079
12850,3.0,3.064
12851,1.0,2.703
12852,4.0,3.738
12853,2.0,2.815
12854,3.0,3.566
12855,4.0,3.02
12856,4.0,3.357
12857,4.0,3.343
12858,3.0,2.487
12859,3.0,3.774
12860,5.0,4.177
12861,4.0,4.012
12862,4.0,3.642
12863,5.0,4.362
12864,4.0,3.197
12865,4.0,3.368
12866,4.0,3.338
12867,3.0,2.779
12868,2.0,2.868
12869,4.0,3.55
12870,3.0,4.02
12871,1.0,2.529
12872,3.0,3.273
12873,4.0,3.383
12874,2.0,4.009
12875,4.0,3.788
12876,5.0,4.357
12877,4.0,3.368
12878,2.0,2.964
12879,3.0,3.317
12880,2.0,2.702
12881,4.0,3.058
12882,5.0,3.898
12883,5.0,4.035
12884,4.0,3.864
12885,2.0,2.846
12886,3.0,3.229
12887,3.0,3.659
12888,4.0,3.808
12889,4.0,3.95
12890,3.0,3.531
12891,5.0,4.113
12892,3.0,3.009
12893,5.0,4.066
12894,4.0,4.415
12895,5.0,4.334
12896,3.0,3.504
12897,4.0,3.497
12898,4.0,3.07
12899,3.0,3.497
12900,3.0,3.051
12901,3.0,2.674
12902,3.0,2.902
12903,5.0,3.048
12904,3.0,3.398
12905,3.0,2.453
12906,4.0,3.006
12907,3.0,3.166
12908,3.0,3.374
12909,4.0,3.588
12910,3.0,4.011
12911,4.0,3.997
12912,5.0,3.699
12913,1.0,3.135
12914,5.0,4.098
12915,4.0,4.032
12916,4.0,3.936
12917,5.0,4.201
12918,4.0,4.061
12919,5.0,3.969
12920,3.0,3.136
12921,5.0,4.083
12922,5.0,4.073
12923,3.0,3.931
12924,5.0,4.185
12925,2.0,3.982
12926,5.0,3.86
12927,4.0,3.771
12928,4.0,2.731
12929,4.0,3.872
12930,4.0,4.197
12931,4.0,3.556
12932,5.0,4.149
12933,4.0,4.353
12934,5.0,4.366
12935,3.0,3.897
12936,4.0,3.735
12937,5.0,4.347
12938,4.0,3.527
12939,5.0,4.256
12940,5.0,3.515
12941,5.0,3.817
12942,2.0,3.539
12943,4.0,3.456
12944,4.0,3.815
12945,1.0,3.928
12946,4.0,4.187
12947,3.0,2.818
12948,5.0,3.515
12949,4.0,3.786
12950,5.0,3.919
12951,3.0,2.785
12952,3.0,3.132
12953,4.0,3.361
12954,4.0,3.677
12955,4.0,3.496
12956,4.0,3.317
12957,5.0,3.718
12958,4.0,3.46
12959,4.0,3.5
12960,1.0,3.925
12961,3.0,3.758
12962,4.0,3.754
12963,4.0,3.566
12964,4.0,2.697
12965,1.0,3.82
12966,4.0,3.863
12967,5.0,3.993
12968,5.0,3.807
12969,3.0,3.279
12970,4.0,2.886
12971,3.0,3.048
12972,2.0,3.391
12973,4.0,3.584
12974,5.0,3.826
12975,4.0,2.844
12976,4.0,3.304
12977,4.0,3.663
12978,4.0,3.241
12979,5.0,3.98
12980,3.0,3.398
12981,4.0,3.913
12982,4.0,2.819
12983,4.0,3.439
12984,5.0,3.812
12985,4.0,3.006
12986,4.0,3.239
12987,4.0,3.484
12988,3.0,3.15
12989,5.0,4.149
12990,3.0,3.66
12991,4.0,3.805
12992,4.0,3.061
12993,3.0,3.523
12994,5.0,2.887
12995,4.0,3.19
12996,5.0,3.493
12997,2.0,2.688
12998,4.0,3.247
12999,4.0,4.051
13000,5.0,3.978
13001,2.0,3.368
13002,4.0,3.708
13003,5.0,4.4
13004,4.0,3.793
13005,3.0,3.935
13006,4.0,3.666
13007,5.0,3.885
13008,5.0,4.313
13009,5.0,4.178
13010,4.0,3.582
13011,4.0,3.421
13012,4.0,2.687
13013,2.0,2.665
13014,5.0,4.072
13015,2.0,3.527
13016,4.0,3.885
13017,3.0,2.431
13018,4.0,3.505
13019,4.0,3.09
13020,2.0,3.495
13021,3.0,3.766
13022,4.0,3.418
13023,3.0,2.869
13024,3.0,3.16
13025,1.0,3.748
13026,3.0,2.607
13027,4.0,3.056
13028,2.0,3.206
13029,2.0,2.91
13030,3.0,2.436
13031,4.0,3.325
13032,2.0,3.282
13033,5.0,3.304
13034,3.0,3.732
13035,3.0,3.316
13036,3.0,3.947
13037,4.0,3.05
13038,4.0,3.313
13039,3.0,4.215
13040,4.0,4.412
13041,4.0,3.648
13042,3.0,3.24
13043,4.0,3.643
13044,4.0,2.96
13045,4.0,3.857
13046,3.0,2.98
13047,2.0,3.311
13048,3.0,3.756
13049,3.0,2.719
13050,3.0,2.735
13051,4.0,3.084
13052,3.0,2.558
13053,4.0,3.55
13054,4.0,4.206
13055,4.0,2.9
13056,5.0,4.0
13057,5.0,3.623
13058,4.0,3.38
13059,5.0,4.043
13060,5.0,4.015
13061,5.0,4.171
13062,4.0,3.09
13063,5.0,3.175
13064,2.0,3.576
13065,5.0,4.186
13066,3.0,3.897
13067,3.0,3.213
13068,4.0,3.878
13069,5.0,3.542
13070,2.0,3.15
13071,5.0,3.803
13072,5.0,2.605
13073,5.0,3.988
13074,5.0,4.061
13075,3.0,3.392
13076,5.0,3.895
13077,4.0,3.4
13078,5.0,4.032
13079,5.0,4.124
13080,4.0,4.093
13081,5.0,3.812
13082,3.0,3.988
13083,4.0,3.519
13084,4.0,3.426
13085,3.0,3.964
13086,2.0,3.625
13087,2.0,3.175
13088,3.0,3.058
13089,5.0,3.937
13090,4.0,3.474
13091,1.0,3.812
13092,1.0,3.991
13093,4.0,3.861
13094,3.0,3.505
13095,3.0,3.338
13096,4.0,2.917
13097,2.0,3.497
13098,5.0,4.143
13099,5.0,4.291
13100,5.0,4.01
13101,4.0,4.066
13102,3.0,2.574
13103,5.0,3.547
13104,5.0,3.849
13105,5.0,3.185
13106,5.0,3.394
13107,2.0,3.106
13108,3.0,3.151
13109,3.0,3.194
13110,4.0,2.931
13111,5.0,3.806
13112,3.0,3.401
13113,5.0,2.985
13114,5.0,3.938
13115,5.0,3.141
13116,5.0,3.299
13117,5.0,3.463
13118,5.0,3.244
13119,5.0,3.054
13120,5.0,2.761
13121,5.0,2.538
13122,5.0,3.006
13123,3.0,3.13
13124,2.0,2.669
13125,4.0,2.914
13126,3.0,3.231
13127,5.0,4.222
13128,3.0,3.346
13129,3.0,2.307
13130,4.0,3.585
13131,3.0,3.109
13132,4.0,3.58
13133,5.0,4.125
13134,3.0,3.147
13135,3.0,3.12
13136,3.0,3.152
13137,4.0,3.437
13138,4.0,3.685
13139,2.0,3.051
13140,2.0,2.594
13141,1.0,2.363
13142,3.0,3.13
13143,2.0,3.647
13144,4.0,4.101
13145,2.0,3.017
13146,4.0,2.991
13147,2.0,2.625
13148,3.0,4.08
13149,3.0,3.022
13150,4.0,2.682
13151,3.0,3.159
13152,4.0,3.625
13153,3.0,3.411
13154,3.0,3.765
13155,4.0,2.652
13156,3.0,3.146
13157,3.0,3.36
13158,4.0,3.215
13159,3.0,3.035
13160,4.0,3.449
13161,3.0,2.804
13162,3.0,2.471
13163,1.0,3.414
13164,5.0,2.502
13165,5.0,3.534
13166,4.0,2.734
13167,4.0,3.833
13168,5.0,3.934
13169,4.0,3.783
13170,2.0,3.672
13171,2.0,3.036
13172,5.0,4.116
13173,4.0,3.503
13174,5.0,4.075
13175,3.0,3.797
13176,3.0,3.729
13177,4.0,3.774
13178,3.0,2.457
13179,3.0,3.818
13180,3.0,3.905
13181,4.0,3.769
13182,5.0,4.178
13183,3.0,3.102
13184,4.0,3.637
13185,5.0,3.715
13186,4.0,3.747
13187,3.0,3.979
13188,4.0,3.632
13189,4.0,3.987
13190,5.0,3.062
13191,2.0,3.798
13192,5.0,3.653
13193,5.0,3.648
13194,2.0,3.189
13195,4.0,3.836
13196,3.0,3.583
13197,4.0,3.29
13198,3.0,3.183
13199,4.0,4.093
13200,3.0,3.632
13201,3.0,3.618
13202,5.0,3.838
13203,4.0,3.69
13204,2.0,2.743
13205,5.0,3.319
13206,3.0,3.312
13207,4.0,3.577
13208,4.0,3.539
13209,5.0,3.377
13210,3.0,3.115
13211,3.0,2.972
13212,5.0,3.28
13213,3.0,4.085
13214,4.0,3.832
13215,1.0,3.495
13216,3.0,3.875
13217,5.0,2.973
13218,3.0,3.626
13219,5.0,2.798
13220,5.0,3.962
13221,5.0,3.003
13222,3.0,3.583
13223,4.0,3.765
13224,4.0,4.447
13225,3.0,3.709
13226,4.0,3.795
13227,5.0,3.775
13228,4.0,3.117
13229,3.0,3.01
13230,5.0,3.972
13231,2.0,3.112
13232,4.0,4.071
13233,4.0,3.806
13234,4.0,3.863
13235,5.0,4.234
13236,3.0,3.376
13237,5.0,4.046
13238,4.0,3.39
13239,4.0,3.667
13240,4.0,3.98
13241,3.0,3.13
13242,4.0,3.886
13243,4.0,3.331
13244,4.0,4.35
13245,5.0,3.277
13246,5.0,3.67
13247,4.0,3.875
13248,4.0,4.165
13249,3.0,3.583
13250,5.0,2.97
13251,4.0,3.024
13252,2.0,3.064
13253,3.0,3.094
13254,5.0,4.152
13255,4.0,3.385
13256,4.0,3.073
13257,3.0,3.665
13258,5.0,2.992
13259,3.0,3.521
13260,3.0,3.121
13261,4.0,3.111
13262,4.0,3.031
13263,3.0,3.709
13264,4.0,3.343
13265,1.0,3.681
13266,1.0,2.708
13267,4.0,2.916
13268,1.0,2.186
13269,3.0,3.79
13270,5.0,3.344
13271,4.0,3.113
13272,4.0,2.943
13273,2.0,2.644
13274,5.0,3.101
13275,4.0,4.105
13276,1.0,3.081
13277,3.0,3.336
13278,5.0,3.488
13279,1.0,2.802
13280,5.0,4.162
13281,2.0,3.226
13282,5.0,3.338
13283,5.0,3.603
13284,4.0,3.148
13285,2.0,3.208
13286,1.0,2.599
13287,2.0,3.444
13288,2.0,2.742
13289,4.0,3.701
13290,5.0,3.806
13291,5.0,4.102
13292,2.0,2.914
13293,3.0,3.489
13294,5.0,3.605
13295,4.0,3.326
13296,4.0,2.614
13297,4.0,3.507
13298,4.0,3.159
13299,5.0,3.241
13300,4.0,3.404
13301,4.0,3.637
13302,4.0,3.46
13303,5.0,3.624
13304,3.0,3.779
13305,5.0,3.766
13306,4.0,3.604
13307,5.0,3.524
13308,3.0,3.391
13309,5.0,3.914
13310,4.0,3.519
13311,2.0,2.659
13312,2.0,4.192
13313,3.0,2.477
13314,3.0,3.119
13315,5.0,3.412
13316,4.0,3.765
13317,4.0,3.136
13318,5.0,2.955
13319,4.0,2.965
13320,5.0,3.771
13321,4.0,3.048
13322,4.0,2.586
13323,5.0,3.8
13324,5.0,3.71
13325,5.0,2.713
13326,4.0,3.191
13327,2.0,2.712
13328,4.0,2.545
13329,3.0,4.351
13330,5.0,3.707
13331,4.0,2.471
13332,2.0,2.972
13333,4.0,3.763
13334,3.0,3.15
13335,3.0,3.152
13336,5.0,4.223
13337,2.0,2.836
13338,4.0,3.738
13339,4.0,4.01
13340,4.0,2.713
13341,2.0,3.305
13342,5.0,3.797
13343,5.0,3.546
13344,4.0,3.724
13345,4.0,3.53
13346,4.0,3.037
13347,4.0,3.07
13348,5.0,4.029
13349,3.0,2.822
13350,5.0,3.964
13351,5.0,3.688
13352,4.0,3.225
13353,4.0,3.653
13354,4.0,2.976
13355,5.0,4.101
13356,4.0,2.828
13357,4.0,3.714
13358,3.0,2.975
13359,2.0,2.203
13360,2.0,2.448
13361,1.0,3.017
13362,4.0,3.471
13363,5.0,4.343
13364,4.0,3.492
13365,3.0,2.934
13366,5.0,4.115
13367,3.0,3.091
13368,4.0,3.488
13369,4.0,3.527
13370,2.0,3.055
13371,4.0,3.368
13372,3.0,3.15
13373,4.0,3.907
13374,2.0,3.37
13375,4.0,3.792
13376,5.0,3.742
13377,4.0,2.459
13378,3.0,3.443
13379,3.0,3.476
13380,2.0,3.254
13381,5.0,3.672
13382,4.0,3.026
13383,4.0,2.666
13384,4.0,3.144
13385,4.0,3.346
13386,4.0,3.275
13387,2.0,3.558
13388,4.0,3.45
13389,3.0,3.107
13390,4.0,4.056
13391,3.0,3.887
13392,4.0,3.174
13393,5.0,3.444
13394,3.0,2.013
13395,4.0,3.887
13396,3.0,3.673
13397,4.0,3.523
13398,3.0,3.496
13399,3.0,2.755
13400,5.0,4.053
13401,4.0,3.865
13402,5.0,3.377
13403,4.0,3.852
13404,2.0,2.625
13405,2.0,2.991
13406,4.0,3.334
13407,4.0,4.033
13408,4.0,3.326
13409,4.0,3.251
13410,3.0,3.607
13411,5.0,3.903
13412,4.0,3.775
13413,2.0,2.552
13414,5.0,3.667
13415,4.0,3.513
13416,5.0,3.877
13417,3.0,2.503
13418,1.0,2.1
13419,3.0,2.892
13420,5.0,3.613
13421,5.0,4.041
13422,2.0,2.671
13423,4.0,3.735
13424,2.0,2.599
13425,4.0,3.606
13426,4.0,3.112
13427,3.0,4.122
13428,4.0,2.721
13429,4.0,3.149
13430,3.0,3.27
13431,1.0,2.855
13432,3.0,3.43
13433,3.0,3.078
13434,3.0,2.884
13435,4.0,2.708
13436,4.0,3.375
13437,5.0,3.802
13438,3.0,3.037
13439,4.0,3.345
13440,4.0,3.543
13441,4.0,3.556
13442,4.0,3.797
13443,5.0,3.912
13444,4.0,3.505
13445,4.0,3.222
13446,2.0,2.798
13447,5.0,4.214
13448,2.0,3.207
13449,1.0,2.473
13450,3.0,3.009
13451,5.0,4.439
13452,4.0,3.242
13453,4.0,3.132
13454,3.0,2.502
13455,4.0,3.708
13456,5.0,3.901
13457,5.0,3.974
13458,3.0,2.813
13459,4.0,3.512
13460,3.0,3.753
13461,3.0,2.289
13462,3.0,3.209
13463,3.0,2.656
13464,1.0,3.349
